index,qubits,sys_noisy,sys_ideal,ideal,noisy
0,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
1,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.46666667, 0.53333336, 0.53333336, 0.53333336]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
2,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
3,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.46666667, 0.53333336, 0.46666667, 0.46666667]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
4,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
5,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
6,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
7,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.33333334, 0.6666667, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.6, 0.8, 0.5, 0.6]"
8,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.6666667, 0.6666667]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
9,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
10,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
11,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
12,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.53333336, 0.46666667, 0.46666667, 0.53333336]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
13,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
14,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
15,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.53333336, 0.46666667, 0.46666667, 0.53333336]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
16,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
17,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
18,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.53333336, 0.53333336, 0.46666667, 0.53333336]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
19,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
20,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
21,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
22,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
23,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.44444445, 0.7777778, 0.33333334, 0.33333334]"
24,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
0,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
1,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
2,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0]","[0.0, 0.0, 0.0, 0.5, 0.42857143, 0.42857143, 0.5, 0.42857143]"
3,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.48387095, 0.48387095, 0.48387095, 0.516129, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
4,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.48387095, 0.48387095, 0.48387095, 0.516129, 0.516129]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
5,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.46666667, 0.46666667, 0.53333336, 0.53333336]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
6,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.46666667]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
7,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.4827586, 0.4827586, 0.4827586, 0.51724136, 0.51724136]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
8,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
9,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
10,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.46666667, 0.5, 0.53333336]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
11,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.4827586, 0.44827586, 0.44827586, 0.51724136, 0.51724136]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
12,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
13,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.6666667, 0.5, 0.0, 0.33333334, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
14,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5185185, 0.5185185, 0.5555556, 0.4814815, 0.4814815]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
15,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.56, 0.48, 0.48, 0.44, 0.6]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
16,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.46666667, 0.46666667, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
17,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.48387095, 0.516129, 0.48387095, 0.516129, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
18,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
19,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
20,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
21,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.48387095, 0.48387095, 0.516129, 0.48387095, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
22,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.48387095, 0.516129, 0.516129, 0.48387095, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
23,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
24,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
0,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.516129, 0.48387095, 0.516129, 0.48387095, 0.48387095]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
1,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.55, 0.15, 0.55, 0.25, 0.25, 0.25]"
2,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.33333334, 0.25, 0.625, 0.5, 0.20833333, 0.7083333]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
3,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5]","[0.0, 0.0, 0.46666667, 0.31111112, 0.53333336, 0.53333336, 0.4, 0.5555556]"
4,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.509434, 0.4716981, 0.4716981, 0.5660377, 0.49056605, 0.5283019]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
5,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4918033, 0.4918033, 0.5081967, 0.47540984, 0.47540984, 0.4918033]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
6,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5714286, 0.4642857, 0.5, 0.5, 0.4642857]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
7,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.48214287, 0.48214287, 0.51785713, 0.44642857, 0.5]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
8,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.51724136, 0.4827586, 0.51724136, 0.5, 0.4827586]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
9,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4918033, 0.5081967, 0.5081967, 0.47540984, 0.4918033, 0.4918033]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
10,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.46666667, 0.48333332, 0.46666667, 0.48333332, 0.53333336, 0.5]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
11,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4918033, 0.4918033, 0.4918033, 0.4918033, 0.4918033, 0.4918033]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
12,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.516129, 0.516129, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
13,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.48387095]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
14,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4915254, 0.47457626, 0.5254237, 0.5254237, 0.47457626, 0.5084746]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
15,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5084746, 0.5084746, 0.5084746, 0.5084746, 0.5084746, 0.4915254]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
16,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.516129, 0.516129, 0.5, 0.5, 0.516129]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
17,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4920635, 0.50793654, 0.4920635, 0.4920635, 0.50793654, 0.4920635]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
18,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.48214287, 0.53571427, 0.5, 0.48214287, 0.5, 0.48214287]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
19,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.33333334, 0.26666668, 0.33333334, 0.93333334, 0.26666668, 0.2]"
20,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4918033, 0.5081967, 0.5081967, 0.4918033, 0.4918033, 0.5081967]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
21,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5625, 0.5208333, 0.45833334, 0.5208333, 0.5208333, 0.5208333]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
22,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5]","[0.0, 0.0, 0.5, 0.5277778, 0.5, 0.8888889, 0.4722222, 0.5277778]"
23,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.516129, 0.516129, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
24,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.48333332, 0.51666665, 0.5, 0.51666665, 0.5]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0,7,ibmq_kolkata,AerSimulator,"[0.0, 0.4678899, 0.48623854, 0.51376146, 0.49541286, 0.5412844, 0.5045872, 0.5045872]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
1,7,ibmq_kolkata,AerSimulator,"[0.0, 0.4909091, 0.5090909, 0.4909091, 0.5272727, 0.5, 0.5090909, 0.5]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
2,7,ibmq_kolkata,AerSimulator,"[0.0, 0.51304346, 0.51304346, 0.5304348, 0.5217391, 0.5043478, 0.51304346, 0.4869565]","[0.0, 0.5125, 0.5125, 0.8, 0.5, 0.4625, 0.475, 0.525]"
3,7,ibmq_kolkata,AerSimulator,"[0.0, 0.48672566, 0.50442475, 0.5132743, 0.5132743, 0.50442475, 0.49557522, 0.50442475]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
4,7,ibmq_kolkata,AerSimulator,"[0.0, 0.4954955, 0.5225225, 0.4774775, 0.4864865, 0.46846846, 0.5225225, 0.5045045]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
5,7,ibmq_kolkata,AerSimulator,"[0.0, 0.47457626, 0.4915254, 0.5169492, 0.5169492, 0.4915254, 0.5084746, 0.5169492]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
6,7,ibmq_kolkata,AerSimulator,"[0.0, 0.6210526, 0.4631579, 0.49473685, 0.5473684, 0.51578945, 0.44210526, 0.49473685]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
7,7,ibmq_kolkata,AerSimulator,"[0.0, 0.48245615, 0.50877196, 0.5, 0.50877196, 0.5, 0.5, 0.5263158]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
8,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5188679, 0.5188679, 0.5283019, 0.5566038, 0.44339624, 0.4811321, 0.5283019]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
9,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5132743, 0.50442475, 0.539823, 0.50442475, 0.4778761, 0.49557522, 0.5132743]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
10,7,ibmq_kolkata,AerSimulator,"[0.0, 0.51304346, 0.5304348, 0.47826087, 0.5217391, 0.5217391, 0.4869565, 0.49565217]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
11,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5126051, 0.5294118, 0.49579832, 0.48739496, 0.5126051, 0.49579832, 0.4789916]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
12,7,ibmq_kolkata,AerSimulator,"[0.0, 0.45945945, 0.45945945, 0.4864865, 0.5045045, 0.5225225, 0.4774775, 0.5225225]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
13,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5420561, 0.48598132, 0.48598132, 0.5046729, 0.45794392, 0.48598132, 0.49532712]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
14,7,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
15,7,ibmq_kolkata,AerSimulator,"[0.0, 0.44761905, 0.50476193, 0.50476193, 0.51428574, 0.4952381, 0.5619048, 0.50476193]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
16,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5833333, 0.47916666, 0.5208333, 0.5, 0.47916666, 0.5, 0.41666666]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
17,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5135135, 0.4774775, 0.5135135, 0.4864865, 0.5225225, 0.4774775, 0.4954955]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
18,7,ibmq_kolkata,AerSimulator,"[0.0, 0.46218488, 0.5042017, 0.5126051, 0.52100843, 0.49579832, 0.49579832, 0.5042017]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
19,7,ibmq_kolkata,AerSimulator,"[0.0, 0.50427353, 0.4957265, 0.50427353, 0.4957265, 0.4957265, 0.52991456, 0.4957265]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
20,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5126051, 0.5042017, 0.5042017, 0.5042017, 0.49579832, 0.5126051, 0.49579832]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
21,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5043478, 0.49565217, 0.4869565, 0.5043478, 0.4869565, 0.51304346, 0.5043478]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
22,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5132743, 0.49557522, 0.49557522, 0.5221239, 0.5221239, 0.5132743, 0.49557522]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
23,7,ibmq_kolkata,AerSimulator,"[0.0, 0.51724136, 0.47413793, 0.5086207, 0.49137932, 0.4827586, 0.49137932, 0.5086207]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
24,7,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.23529412, 0.4117647, 0.29411766, 0.29411766, 0.9411765, 0.11764706, 0.11764706]"
0,8,ibmq_kolkata,AerSimulator,"[0.0, 0.30379745, 0.30379745, 0.51898736, 0.46835443, 0.5822785, 0.5063291, 0.443038]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
1,8,ibmq_kolkata,AerSimulator,"[0.4921875, 0.1484375, 0.4921875, 0.5078125, 0.4921875, 0.5234375, 0.6171875, 0.59375]","[0.5, 0.47540984, 0.5081967, 0.49590164, 0.50409836, 0.5081967, 0.51229507, 0.5204918]"
2,8,ibmq_kolkata,AerSimulator,"[0.5051546, 0.48453608, 0.5051546, 0.5, 0.52061856, 0.53608245, 0.5, 0.5]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
3,8,ibmq_kolkata,AerSimulator,"[0.49268293, 0.502439, 0.46829268, 0.48292682, 0.51707315, 0.502439, 0.5219512, 0.47804877]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
4,8,ibmq_kolkata,AerSimulator,"[0.5294118, 0.50980395, 0.50980395, 0.29411766, 0.5294118, 0.49673203, 0.503268, 0.52287585]","[0.47826087, 0.5, 0.5, 0.49275362, 0.51449275, 0.5072464, 0.92753625, 0.5217391]"
5,8,ibmq_kolkata,AerSimulator,"[0.5208333, 0.5104167, 0.44791666, 0.5364583, 0.48958334, 0.46875, 0.5, 0.48958334]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
6,8,ibmq_kolkata,AerSimulator,"[0.5123153, 0.49261084, 0.4679803, 0.51724136, 0.5123153, 0.5270936, 0.51724136, 0.49753696]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
7,8,ibmq_kolkata,AerSimulator,"[0.495, 0.52, 0.495, 0.475, 0.515, 0.5, 0.54, 0.47]","[0.50714284, 0.9142857, 0.49285713, 0.50714284, 0.50714284, 0.5214286, 0.4857143, 0.51428574]"
8,8,ibmq_kolkata,AerSimulator,"[0.46192893, 0.5025381, 0.49746192, 0.48730963, 0.4822335, 0.52284265, 0.49746192, 0.4822335]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
9,8,ibmq_kolkata,AerSimulator,"[0.49545455, 0.5181818, 0.51363635, 0.4909091, 0.49545455, 0.50454545, 0.48636365, 0.5181818]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
10,8,ibmq_kolkata,AerSimulator,"[0.52284265, 0.4822335, 0.49746192, 0.4822335, 0.4720812, 0.52791876, 0.5025381, 0.5076142]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
11,8,ibmq_kolkata,AerSimulator,"[0.50980395, 0.50490195, 0.51960784, 0.5147059, 0.48039216, 0.49509802, 0.48039216, 0.50490195]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
12,8,ibmq_kolkata,AerSimulator,"[0.51336896, 0.56149733, 0.51336896, 0.5026738, 0.5187166, 0.4973262, 0.53475934, 0.5294118]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
13,8,ibmq_kolkata,AerSimulator,"[0.5121951, 0.50731707, 0.49756098, 0.50731707, 0.53170735, 0.5121951, 0.4878049, 0.502439]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
14,8,ibmq_kolkata,AerSimulator,"[0.49268293, 0.53170735, 0.49268293, 0.502439, 0.49756098, 0.46829268, 0.5219512, 0.49268293]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
15,8,ibmq_kolkata,AerSimulator,"[0.502439, 0.52682924, 0.49756098, 0.502439, 0.4878049, 0.4878049, 0.47317073, 0.51707315]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
16,8,ibmq_kolkata,AerSimulator,"[0.495283, 0.5330189, 0.5188679, 0.509434, 0.509434, 0.504717, 0.495283, 0.5]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
17,8,ibmq_kolkata,AerSimulator,"[0.49532712, 0.49532712, 0.5, 0.49532712, 0.5046729, 0.5046729, 0.47196263, 0.48598132]","[0.5019608, 0.5019608, 0.5019608, 0.5019608, 0.5019608, 0.5019608, 0.49803922, 0.5019608]"
18,8,ibmq_kolkata,AerSimulator,"[0.49748743, 0.51758796, 0.50753766, 0.50753766, 0.5276382, 0.4723618, 0.4874372, 0.5276382]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
19,8,ibmq_kolkata,AerSimulator,"[0.4811321, 0.49056605, 0.5188679, 0.49056605, 0.5141509, 0.5, 0.49056605, 0.5]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
20,8,ibmq_kolkata,AerSimulator,"[0.48341233, 0.49763033, 0.50236964, 0.51184833, 0.49763033, 0.47867298, 0.49763033, 0.49763033]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
21,8,ibmq_kolkata,AerSimulator,"[0.5, 0.5, 0.5, 0.505, 0.505, 0.51, 0.515, 0.51]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
22,8,ibmq_kolkata,AerSimulator,"[0.490099, 0.5049505, 0.5, 0.519802, 0.5445545, 0.509901, 0.509901, 0.5049505]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
