qubits,ideal,noisy
6,"[0.0001,0.0001,0.3413,0.4717,0.4385,0.4105,0.4115,0.51]","[0.0001,0.0001,0.4756,0.4961,0.4990,0.6504,0.4902,0.5146]"
6,"[0.0001,0.0001,0.4552,0.5092,0.4827,0.4997,0.6313,0.4985]","[0.0001,0.0001,0.4678,0.4805,0.4854,0.3477,0.5264,0.3721]"
6,"[0.0001,0.0001,0.5915,0.2637,0.5153,0.4708,0.5763,0.5157]","[0.0001,0.0001,0.5107,0.3945,0.4893,0.377,0.4971,0.5127]"
6,"[0.0001,0.0001,0.3467,0.447,0.424,0.4748,0.4873,0.4785]","[0.0001,0.0001,0.4893,0.5078,0.5117,0.5068,0.5127,0.5244]"
6,"[0.0001,0.0001,0.385,0.4175,0.4978,0.4485,0.4225,0.558]","[0.0001,0.0001,0.502,0.4951,0.5312,0.5205,0.5098,0.4883]"
6,"[0.0001,0.0001,0.4675,0.0001,0.0001,0.9983,0.4675,0.0001]","[0.0001,0.0001,0.4863,0.0225,0.0312,0.9893,0.4922,0.0059]"
6,"[0.0001,0.0001,0.4843,0.613,0.5038,0.4193,0.6662,0.5092]","[0.0001,0.0001,0.4834,0.4795,0.4863,0.5039,0.5361,0.4697]"
6,"[0.0001,0.0001,0.4595,0.5322,0.5577,0.5598,0.489,0.5205]","[0.0001,0.0001,0.5156,0.5137,0.4980,0.3125,0.4883,0.4727]"
6,"[0.0001,0.0001,0.89,0.0728,0.8407,0.0001,0.0001,0.2097]","[0.0001,0.0001,0.8691,0.0811,0.835,0.0137,0.0127,0.2139]"
6,"[0.0001,0.0001,0.423,0.388,0.5397,0.4893,0.4922,0.4622]","[0.0001,0.0001,0.5137,0.501,0.4932,0.3555,0.4814,0.4893]"
6,"[0.0001,0.0001,0.0938,0.4467,0.2812,0.6618,0.234,0.416]","[0.0001,0.0001,0.5205,0.5127,0.4941,0.5645,0.4844,0.4150]"
6,"[0.0001,0.0001,0.5652,0.6357,0.6945,0.5303,0.3835,0.2648]","[0.0001,0.0001,0.4658,0.4883,0.4873,0.4980,0.5039,0.3555]"
6,"[0.0001,0.0001,0.508,0.4403,0.7887,0.402,0.493,0.4207]","[0.0001,0.0001,0.4941,0.5,0.7256,0.3994,0.5039,0.417]"
6,"[0.0001,0.0001,0.5497,0.5167,0.4155,0.5905,0.4225,0.503]","[0.0001,0.0001,0.4707,0.4863,0.5225,0.4795,0.4932,0.4883]"
6,"[0.0001,0.0001,0.0068,0.5115,0.0115,0.401,0.1602,0.6643]","[0.0001,0.0001,0.5332,0.4932,0.5,0.4316,0.2031,0.6240]"
6,"[0.0001,0.0001,0.6075,0.525,0.4875,0.9595,0.6873,0.5587]","[0.0001,0.0001,0.5557,0.501,0.4805,0.4844,0.7041,0.4990]"
6,"[0.0001,0.0001,0.8518,0.746,0.531,0.4625,0.4978,0.9475]","[0.0001,0.0001,0.8184,0.7617,0.4717,0.5059,0.4668,0.9473]"
6,"[0.0001,0.0001,0.3503,0.7408,0.451,0.598,0.843,0.5502]","[0.0001,0.0001,0.3438,0.7285,0.4902,0.3369,0.8262,0.5508]"
6,"[0.0001,0.0001,0.7023,0.7883,0.644,0.7007,0.6755,0.7007]","[0.0001,0.0001,0.4053,0.7734,0.5049,0.4531,0.7705,0.4795]"
6,"[0.0001,0.0001,0.1985,0.4565,0.5425,0.746,0.8313,0.2702]","[0.0001,0.0001,0.2227,0.4863,0.5381,0.7334,0.8096,0.6230]"
6,"[0.0001,0.0001,0.4487,0.5518,0.5235,0.536,0.4692,0.5242]","[0.0001,0.0001,0.5117,0.4785,0.4980,0.4209,0.5039,0.4941]"
6,"[0.0001,0.0001,0.4235,0.5497,0.6373,0.6047,0.439,0.5947]","[0.0001,0.0001,0.4834,0.5029,0.5205,0.4336,0.5166,0.5049]"
6,"[0.0001,0.0001,0.326,0.5428,0.3368,0.522,0.5328,0.5312]","[0.0001,0.0001,0.3691,0.5283,0.4854,0.4912,0.5088,0.5107]"
6,"[0.0001,0.0001,0.4263,0.557,0.5567,0.5228,0.5757,0.5592]","[0.0001,0.0001,0.4941,0.5127,0.5205,0.5127,0.4883,0.5029]"
6,"[0.0001,0.0001,0.4482,0.4392,0.5045,0.4338,0.4117,0.5915]","[0.0001,0.0001,0.5391,0.4736,0.5078,0.5312,0.4873,0.4844]"
6,"[0.0001,0.0001,0.8453,0.5372,0.3815,0.5543,0.53,0.4263]","[0.0001,0.0001,0.7422,0.5195,0.5322,0.3428,0.5098,0.5342]"
6,"[0.0001,0.0001,0.53,0.4888,0.5225,0.533,0.4552,0.4765]","[0.0001,0.0001,0.5107,0.4980,0.5,0.3516,0.4746,0.5068]"
6,"[0.0001,0.0001,0.3983,0.4812,0.499,0.5828,0.5163,0.437]","[0.0001,0.0001,0.4766,0.4932,0.4941,0.3389,0.4951,0.4824]"
6,"[0.0001,0.0001,0.494,0.6135,0.587,0.5115,0.5117,0.4288]","[0.0001,0.0001,0.4951,0.5703,0.4795,0.3447,0.5049,0.5]"
6,"[0.0001,0.0001,0.5123,0.5148,0.507,0.555,0.5487,0.5565]","[0.0001,0.0001,0.5293,0.4746,0.4971,0.3623,0.4863,0.4863]"
6,"[0.0001,0.0001,0.3618,0.5247,0.484,0.5383,0.5962,0.6045]","[0.0001,0.0001,0.4902,0.4697,0.4971,0.3926,0.4814,0.5039]"
6,"[0.0001,0.0001,0.444,0.3918,0.465,0.5633,0.5545,0.4425]","[0.0001,0.0001,0.5117,0.5146,0.4795,0.5059,0.5078,0.4971]"
6,"[0.0001,0.0001,0.449,0.4992,0.3868,0.4742,0.405,0.6255]","[0.0001,0.0001,0.5039,0.5215,0.5244,0.5137,0.4824,0.5049]"
6,"[0.0001,0.0001,0.4313,0.4635,0.3605,0.552,0.454,0.538]","[0.0001,0.0001,0.5146,0.4961,0.4990,0.4658,0.4873,0.4893]"
6,"[0.0001,0.0001,0.5142,0.4735,0.5167,0.5345,0.4338,0.4173]","[0.0001,0.0001,0.5283,0.4893,0.5127,0.5107,0.5137,0.5088]"
6,"[0.0001,0.0001,0.787,0.6198,0.4275,0.8052,0.1673,0.401]","[0.0001,0.0001,0.7686,0.6172,0.4512,0.8125,0.1533,0.4014]"
6,"[0.0001,0.0001,0.5217,0.4042,0.4425,0.541,0.439,0.5523]","[0.0001,0.0001,0.4512,0.4648,0.5049,0.4727,0.5059,0.4795]"
6,"[0.0001,0.0001,0.0001,0.8095,0.0001,0.0001,0.509,0.0001]","[0.0001,0.0001,0.0283,0.7783,0.0400,0.0156,0.5059,0.0059]"
6,"[0.0001,0.0001,0.489,0.411,0.442,0.4067,0.5822,0.5058]","[0.0001,0.0001,0.4766,0.4873,0.5,0.5039,0.4824,0.5049]"
6,"[0.0001,0.0001,0.439,0.4882,0.538,0.4992,0.4818,0.557]","[0.0001,0.0001,0.4121,0.5029,0.5029,0.4766,0.5195,0.502]"
6,"[0.0001,0.0001,0.4518,0.615,0.3968,0.538,0.3618,0.5215]","[0.0001,0.0001,0.3711,0.5674,0.4873,0.4863,0.4961,0.5039]"
6,"[0.0001,0.0001,0.5073,0.5203,0.4455,0.4915,0.5027,0.6122]","[0.0001,0.0001,0.4756,0.5098,0.5146,0.6025,0.5117,0.5068]"
6,"[0.0001,0.0001,0.5372,0.4737,0.709,0.3128,0.5387,0.8313]","[0.0001,0.0001,0.5400,0.3838,0.4922,0.293,0.4902,0.6318]"
6,"[0.0001,0.0001,0.477,0.4202,0.4983,0.6083,0.401,0.565]","[0.0001,0.0001,0.5137,0.4912,0.5205,0.6367,0.5205,0.5078]"
6,"[0.0001,0.0001,0.4978,0.382,0.5485,0.4827,0.5282,0.4947]","[0.0001,0.0001,0.4746,0.5146,0.4902,0.4561,0.5244,0.5215]"
6,"[0.0001,0.0001,0.325,0.4895,0.2535,0.5422,0.517,0.3298]","[0.0001,0.0001,0.4336,0.501,0.4482,0.502,0.5215,0.4746]"
6,"[0.0001,0.0001,1.,1.,0.998,0.0001,0.0001,0.0001]","[0.0001,0.0001,0.8682,0.9766,0.4971,0.3486,0.4902,0.2568]"
6,"[0.0001,0.0001,0.569,0.524,0.483,0.4315,0.3855,0.5215]","[0.0001,0.0001,0.4873,0.4863,0.5107,0.5039,0.5,0.5273]"
6,"[0.0001,0.0001,0.634,0.6762,0.7072,0.4938,0.494,0.0001]","[0.0001,0.0001,0.3096,0.6846,0.4551,0.5059,0.4648,0.0098]"
6,"[0.0001,0.0001,0.392,0.568,0.6718,0.6202,0.3573,0.4405]","[0.0001,0.0001,0.4795,0.502,0.5742,0.4277,0.4727,0.5127]"
6,"[0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4913,0.4945]","[0.0001,0.0001,0.0371,0.0205,0.0469,0.0166,0.5049,0.4805]"
6,"[0.0001,0.0001,0.0001,1.,0.0001,0.0001,0.0001,1.]","[0.0001,0.0001,0.043,0.9824,0.0312,0.0107,0.0078,0.9922]"
6,"[0.0001,0.0001,0.496,0.3702,0.4385,0.4457,0.5345,0.458]","[0.0001,0.0001,0.4980,0.4199,0.4951,0.4307,0.4814,0.5039]"
6,"[0.0001,0.0001,0.4927,0.412,0.78,0.5,0.3145,0.5042]","[0.0001,0.0001,0.4932,0.4697,0.5869,0.4502,0.501,0.543]"
6,"[0.0001,0.0001,0.49,0.4922,0.4975,0.419,0.479,0.5462]","[0.0001,0.0001,0.4961,0.4775,0.4766,0.502,0.4873,0.5039]"
6,"[0.0001,0.0001,0.472,0.392,0.639,0.5583,0.3262,0.4782]","[0.0001,0.0001,0.4990,0.6729,0.4941,0.5088,0.5049,0.4365]"
6,"[0.0001,0.0001,0.0063,0.4958,0.5238,0.4992,0.0855,0.546]","[0.0001,0.0001,0.0391,0.4922,0.4707,0.4961,0.1045,0.5]"
6,"[0.0001,0.0001,0.6003,0.3925,0.4175,0.5188,0.4875,0.5798]","[0.0001,0.0001,0.6807,0.4902,0.5107,0.4834,0.5107,0.4971]"
6,"[0.0001,0.0001,0.5493,0.2545,0.3228,0.468,0.4498,0.5165]","[0.0001,0.0001,0.584,0.2451,0.5078,0.3574,0.4658,0.501]"
6,"[0.0001,0.0001,0.5493,0.4552,0.4543,0.4588,0.5782,0.5527]","[0.0001,0.0001,0.4736,0.4727,0.4854,0.4863,0.5029,0.5137]"
6,"[0.0001,0.0001,0.5077,0.4965,0.3075,0.3613,0.6647,0.6827]","[0.0001,0.0001,0.46,0.4756,0.3262,0.5791,0.6641,0.5264]"
6,"[0.0001,0.0001,0.9222,0.902,0.091,0.8482,0.5523,0.7007]","[0.0001,0.0001,0.9043,0.8711,0.1182,0.4219,0.5059,0.7158]"
6,"[0.0001,0.0001,0.53,0.4383,0.5985,0.5537,0.4873,0.492]","[0.0001,0.0001,0.4814,0.4727,0.4854,0.3721,0.4951,0.4502]"
6,"[0.0001,0.0001,0.5612,0.6173,0.4417,0.478,0.4733,0.4638]","[0.0001,0.0001,0.4961,0.5029,0.4912,0.3271,0.5068,0.4941]"
6,"[0.0001,0.0001,0.5403,0.4705,0.6235,0.3613,0.4275,0.4697]","[0.0001,0.0001,0.5078,0.4824,0.502,0.6055,0.4727,0.5176]"
6,"[0.0001,0.0001,0.5487,0.5192,0.5893,0.414,0.5025,0.4992]","[0.0001,0.0001,0.4980,0.5508,0.4775,0.6084,0.4961,0.4658]"
6,"[0.0001,0.0001,0.505,0.5098,0.6198,0.575,0.9112,0.5138]","[0.0001,0.0001,0.5137,0.6611,0.502,0.5791,0.8984,0.5332]"
6,"[0.0001,0.0001,0.4475,0.586,0.4412,0.4277,0.5142,0.4642]","[0.0001,0.0001,0.4912,0.4854,0.5127,0.4990,0.4971,0.502]"
6,"[0.0001,0.0001,0.4395,0.4855,0.1423,0.6747,0.757,0.4455]","[0.0001,0.0001,0.3936,0.4961,0.4805,0.3428,0.7695,0.4814]"
6,"[0.0001,0.0001,0.3635,0.2375,0.602,0.4027,0.1222,0.5217]","[0.0001,0.0001,0.4346,0.5127,0.5527,0.6074,0.5127,0.4971]"
6,"[0.0001,0.0001,0.5318,0.0001,1.,0.815,0.527,0.507]","[0.0001,0.0001,0.3496,0.4697,0.9795,0.8066,0.5381,0.4854]"
6,"[0.0001,0.0001,0.4748,0.5132,0.435,0.6395,0.5767,0.6568]","[0.0001,0.0001,0.4980,0.5146,0.5176,0.4336,0.5068,0.501]"
6,"[0.0001,0.0001,0.535,0.6442,0.5132,0.9588,0.26,0.9448]","[0.0001,0.0001,0.376,0.6943,0.5107,0.6465,0.5146,0.5879]"
6,"[0.0001,0.0001,0.581,0.4552,0.4852,0.4523,0.59,0.3955]","[0.0001,0.0001,0.5469,0.543,0.4785,0.5957,0.502,0.4805]"
6,"[0.0001,0.0001,0.4665,0.5705,0.648,0.4913,0.6018,0.371]","[0.0001,0.0001,0.5068,0.4961,0.5195,0.4814,0.4932,0.5107]"
6,"[0.0001,0.0001,0.0733,0.408,0.5052,0.5045,0.495,0.3923]","[0.0001,0.0001,0.1016,0.3945,0.4951,0.5039,0.4932,0.4131]"
6,"[0.0001,0.0001,0.4963,0.4305,0.5045,0.4568,0.5617,0.45]","[0.0001,0.0001,0.502,0.5195,0.4707,0.5088,0.5049,0.4883]"
6,"[0.0001,0.0001,0.601,0.5272,0.553,0.4405,0.455,0.594]","[0.0001,0.0001,0.5059,0.501,0.5186,0.3906,0.4785,0.5186]"
6,"[0.0001,0.0001,0.486,0.2988,0.52,0.5055,0.732,0.711]","[0.0001,0.0001,0.5947,0.5088,0.4922,0.5195,0.5146,0.6006]"
6,"[0.0001,0.0001,0.5565,0.6108,0.4597,0.521,0.4605,0.4327]","[0.0001,0.0001,0.4795,0.5068,0.4883,0.4082,0.4863,0.4482]"
6,"[0.0001,0.0001,0.4873,0.3627,1.,0.7937,0.0001,0.4992]","[0.0001,0.0001,0.4863,0.3701,0.5371,0.6689,0.0039,0.5146]"
6,"[0.0001,0.0001,0.5838,0.3022,0.2925,0.4345,0.42,0.7645]","[0.0001,0.0001,0.334,0.3125,0.2656,0.4404,0.4961,0.752]"
6,"[0.0001,0.0001,0.463,0.5543,0.5075,0.3808,0.4627,0.4313]","[0.0001,0.0001,0.5117,0.5107,0.5107,0.3291,0.5234,0.5117]"
6,"[0.0001,0.0001,0.4315,0.578,0.5295,0.491,0.3668,0.421]","[0.0001,0.0001,0.4902,0.5029,0.5205,0.4111,0.5137,0.418]"
6,"[0.0001,0.0001,0.488,0.5138,0.4223,0.6028,0.5397,0.5803]","[0.0001,0.0001,0.5234,0.4932,0.5146,0.3027,0.4932,0.4941]"
6,"[0.0001,0.0001,0.477,0.5465,0.526,0.6233,0.4072,0.5838]","[0.0001,0.0001,0.5801,0.4902,0.5215,0.4971,0.5088,0.5303]"
6,"[0.0001,0.0001,0.4423,0.5305,0.402,0.0457,0.5635,0.6237]","[0.0001,0.0001,0.4814,0.4746,0.5029,0.5039,0.4844,0.5088]"
6,"[0.0001,0.0001,0.2467,0.2822,0.2948,0.4925,0.5042,0.6295]","[0.0001,0.0001,0.2607,0.2979,0.3203,0.4727,0.4922,0.6240]"
6,"[0.0001,0.0001,0.3943,0.4785,0.519,0.4615,0.572,0.55]","[0.0001,0.0001,0.4619,0.4971,0.4961,0.5049,0.5137,0.5244]"
6,"[0.0001,0.0001,0.5405,0.4992,0.5005,0.5455,0.5002,0.5142]","[0.0001,0.0001,0.5078,0.4941,0.5088,0.4688,0.4902,0.5088]"
6,"[0.0001,0.0001,0.4342,0.5537,0.5015,0.6635,0.3582,0.699]","[0.0001,0.0001,0.4502,0.4795,0.5117,0.5703,0.4619,0.6172]"
6,"[0.0001,0.0001,0.5663,0.5395,0.5315,0.494,0.4805,0.5343]","[0.0001,0.0001,0.5039,0.5088,0.5273,0.3945,0.4902,0.4990]"
6,"[0.0001,0.0001,0.5228,0.383,0.4663,0.6143,0.5968,0.3983]","[0.0001,0.0001,0.4961,0.4707,0.4990,0.5957,0.4795,0.376]"
6,"[0.0001,0.0001,0.4795,0.4635,0.5307,0.5303,0.5418,0.508]","[0.0001,0.0001,0.5059,0.4824,0.5059,0.4795,0.4883,0.4971]"
6,"[0.0001,0.0001,0.7355,0.0001,0.5025,0.604,0.4465,0.7105]","[0.0001,0.0001,0.7188,0.0283,0.5117,0.4727,0.4951,0.46]"
6,"[0.0001,0.0001,0.5623,0.4195,0.5673,0.5608,0.464,0.514]","[0.0001,0.0001,0.5576,0.4922,0.5215,0.4385,0.5439,0.5146]"
6,"[0.0001,0.0001,0.0001,0.145,0.0001,0.194,0.6898,0.6898]","[0.0001,0.0001,0.0342,0.1572,0.0273,0.2129,0.6953,0.6973]"
6,"[0.0001,0.0001,0.5013,0.154,0.4983,0.0001,0.7903,1.]","[0.0001,0.0001,0.4775,0.1650,0.4805,0.3281,0.7861,0.9932]"
6,"[0.0001,0.0001,0.437,0.64,0.5297,0.492,0.457,0.508]","[0.0001,0.0001,0.4619,0.4814,0.5127,0.5215,0.4883,0.4922]"
6,"[0.0001,0.0001,0.5625,0.548,0.4765,0.479,0.4568,0.5677]","[0.0001,0.0001,0.4795,0.5342,0.4912,0.3135,0.4961,0.4785]"
6,"[0.0001,0.0001,0.4712,0.4765,0.5272,0.533,0.451,0.4697]","[0.0001,0.0001,0.5,0.5176,0.5244,0.3330,0.4971,0.5234]"
6,"[0.0001,0.0001,0.3983,0.5058,0.4803,0.503,0.505,0.457]","[0.0001,0.0001,0.4844,0.4902,0.5,0.4873,0.4990,0.5361]"
6,"[0.0001,0.0001,0.023,0.09,0.771,0.5017,0.4227,0.0001]","[0.0001,0.0001,0.3047,0.1885,0.4990,0.5283,0.4062,0.0039]"
6,"[0.0001,0.0001,0.526,0.4958,0.46,0.6087,0.4608,0.305]","[0.0001,0.0001,0.4941,0.4785,0.4854,0.4404,0.4932,0.5312]"
6,"[0.0001,0.0001,0.5997,0.5353,0.385,0.4735,0.556,0.5855]","[0.0001,0.0001,0.5078,0.5049,0.5088,0.3301,0.502,0.5029]"
6,"[0.0001,0.0001,0.0148,0.9852,0.0001,0.166,0.5,0.936]","[0.0001,0.0001,0.4873,0.9639,0.0361,0.5166,0.3662,0.8262]"
6,"[0.0001,0.0001,0.9277,0.4852,0.9942,0.8142,0.497,0.509]","[0.0001,0.0001,0.4961,0.3555,0.4619,0.418,0.4961,0.4873]"
6,"[0.0001,0.0001,0.5167,0.4338,0.5303,0.5455,0.423,0.5633]","[0.0001,0.0001,0.4863,0.4795,0.5195,0.4805,0.5078,0.4834]"
6,"[0.0001,0.0001,0.6585,0.5523,0.5272,0.5993,0.5845,0.4625]","[0.0001,0.0001,0.5381,0.4990,0.5078,0.4766,0.5078,0.5225]"
6,"[0.0001,0.0001,0.5583,0.4762,0.4502,0.4908,0.4615,0.4955]","[0.0001,0.0001,0.5117,0.4941,0.5068,0.6455,0.501,0.4551]"
6,"[0.0001,0.0001,0.4832,0.541,0.5117,0.4708,0.566,0.4795]","[0.0001,0.0001,0.4854,0.4863,0.5166,0.3467,0.4922,0.5146]"
6,"[0.0001,0.0001,0.382,0.0001,0.063,0.338,0.3155,0.4602]","[0.0001,0.0001,0.3848,0.0352,0.0771,0.3486,0.3203,0.4453]"
6,"[0.0001,0.0001,0.6752,0.6925,0.5955,0.523,0.611,0.0455]","[0.0001,0.0001,0.5137,0.5264,0.5693,0.5264,0.4873,0.0498]"
6,"[0.0001,0.0001,0.4685,0.5955,0.5525,0.372,0.5493,0.552]","[0.0001,0.0001,0.5039,0.5039,0.4971,0.335,0.5088,0.3496]"
6,"[0.0001,0.0001,0.6248,0.46,0.524,0.6265,0.5408,0.4992]","[0.0001,0.0001,0.5234,0.5049,0.4863,0.4863,0.4824,0.4980]"
6,"[0.0001,0.0001,0.5357,0.476,0.5255,0.5307,0.4223,0.4745]","[0.0001,0.0001,0.5098,0.5049,0.5244,0.3672,0.5186,0.4980]"
6,"[0.0001,0.0001,0.367,0.367,0.566,0.4125,0.4795,0.644]","[0.0001,0.0001,0.4756,0.5059,0.5303,0.4189,0.4971,0.4609]"
6,"[0.0001,0.0001,0.6532,0.5623,0.27,0.496,0.6603,0.548]","[0.0001,0.0001,0.4336,0.4951,0.5078,0.4766,0.4746,0.5322]"
6,"[0.0001,0.0001,0.6733,0.6115,0.4728,0.44,0.6438,0.3638]","[0.0001,0.0001,0.6035,0.5400,0.5049,0.3320,0.5303,0.4707]"
6,"[0.0001,0.0001,0.5477,0.524,0.8838,0.4825,0.4975,0.481]","[0.0001,0.0001,0.4941,0.4961,0.5098,0.3252,0.5088,0.4795]"
6,"[0.0001,0.0001,0.531,0.4835,0.514,0.5545,0.4978,0.5085]","[0.0001,0.0001,0.4854,0.5215,0.4863,0.4688,0.4961,0.4951]"
6,"[0.0001,0.0001,0.6633,0.5688,0.6873,0.4123,0.4897,0.4238]","[0.0001,0.0001,0.6572,0.5566,0.6787,0.5352,0.4893,0.4238]"
6,"[0.0001,0.0001,0.4523,0.1838,0.4162,0.4467,0.4868,0.483]","[0.0001,0.0001,0.5176,0.5107,0.5293,0.5107,0.4795,0.5029]"
6,"[0.0001,0.0001,0.4565,0.5425,0.4913,0.5535,0.595,0.5452]","[0.0001,0.0001,0.5068,0.5049,0.4727,0.6084,0.5459,0.4990]"
6,"[0.0001,0.0001,0.543,0.4338,0.5343,0.5362,0.492,0.5008]","[0.0001,0.0001,0.5039,0.4814,0.5186,0.5176,0.4785,0.4854]"
6,"[0.0001,0.0001,0.6012,0.5487,0.512,0.5393,0.4165,0.4593]","[0.0001,0.0001,0.4854,0.5039,0.4619,0.3828,0.4854,0.5049]"
6,"[0.0001,0.0001,0.4697,0.2255,0.058,0.5987,0.925,0.4263]","[0.0001,0.0001,0.5049,0.4268,0.1221,0.5078,0.4688,0.5049]"
6,"[0.0001,0.0001,0.491,0.398,0.4473,0.4988,0.6108,0.5058]","[0.0001,0.0001,0.5039,0.4365,0.4824,0.5967,0.4932,0.5283]"
6,"[0.0001,0.0001,0.5452,0.5247,0.4615,0.5412,0.4367,0.4805]","[0.0001,0.0001,0.3398,0.5107,0.4639,0.5049,0.5059,0.5088]"
6,"[0.0001,0.0001,0.4753,0.35,0.4437,0.578,0.1685,0.5365]","[0.0001,0.0001,0.4863,0.3486,0.4541,0.3438,0.4990,0.4717]"
6,"[0.0001,0.0001,0.523,0.5418,0.547,0.524,0.5197,0.5508]","[0.0001,0.0001,0.4893,0.5049,0.5156,0.4990,0.4941,0.501]"
6,"[0.0001,0.0001,0.439,0.6488,0.5458,0.5385,0.3873,0.454]","[0.0001,0.0001,0.5547,0.5117,0.4863,0.4814,0.5068,0.4990]"
6,"[0.0001,0.0001,0.5092,0.5428,0.479,0.4518,0.4238,0.4582]","[0.0001,0.0001,0.4980,0.4854,0.5107,0.3281,0.5078,0.4941]"
6,"[0.0001,0.0001,0.257,0.0068,0.4995,0.6245,0.5465,0.6653]","[0.0001,0.0001,0.3086,0.3418,0.4951,0.6348,0.5,0.4990]"
6,"[0.0001,0.0001,0.4565,0.1425,0.4938,0.5207,0.6585,0.252]","[0.0001,0.0001,0.4775,0.1494,0.4746,0.3643,0.5303,0.2402]"
6,"[0.0001,0.0001,0.5608,0.5978,0.4672,0.607,0.429,0.4895]","[0.0001,0.0001,0.5186,0.501,0.4854,0.5137,0.4951,0.4893]"
6,"[0.0001,0.0001,0.5038,0.518,0.527,0.5387,0.5343,0.4543]","[0.0001,0.0001,0.4980,0.5186,0.5137,0.3184,0.4990,0.5469]"
6,"[0.0001,0.0001,0.5207,0.5585,0.466,0.5422,0.4173,0.571]","[0.0001,0.0001,0.5117,0.4697,0.4795,0.5146,0.4922,0.4814]"
6,"[0.0001,0.0001,0.4885,0.4557,0.4535,0.554,0.4555,0.4967]","[0.0001,0.0001,0.4854,0.4951,0.5107,0.6348,0.4834,0.5049]"
6,"[0.0001,0.0001,0.5027,0.5107,0.645,0.5075,0.3997,0.4363]","[0.0001,0.0001,0.5,0.4824,0.5137,0.3994,0.5078,0.4951]"
6,"[0.0001,0.0001,0.4913,0.453,0.495,0.5167,0.409,0.544]","[0.0001,0.0001,0.5137,0.4961,0.5176,0.3291,0.5039,0.4736]"
6,"[0.0001,0.0001,0.435,0.4115,0.574,0.607,0.5707,0.5497]","[0.0001,0.0001,0.5068,0.4844,0.5215,0.5137,0.4912,0.5029]"
6,"[0.0001,0.0001,0.5677,0.5993,0.4022,0.2837,0.5458,0.5305]","[0.0001,0.0001,0.5117,0.5439,0.501,0.4971,0.5059,0.5049]"
6,"[0.0001,0.0001,0.3722,0.493,0.323,0.2278,0.489,0.3977]","[0.0001,0.0001,0.3662,0.4922,0.3467,0.4746,0.5283,0.3916]"
6,"[0.0001,0.0001,0.6065,0.4765,0.8422,0.4433,0.893,0.3742]","[0.0001,0.0001,0.459,0.5098,0.8477,0.4912,0.4443,0.5]"
6,"[0.0001,0.0001,0.5527,0.4988,0.464,0.5328,0.4098,0.4593]","[0.0001,0.0001,0.4814,0.4814,0.501,0.5098,0.5137,0.501]"
6,"[0.0001,0.0001,0.4893,0.5412,0.643,0.5533,0.6112,0.5345]","[0.0001,0.0001,0.4873,0.5098,0.4922,0.4160,0.4932,0.46]"
6,"[0.0001,0.0001,0.639,0.5838,0.491,0.3,0.5328,0.414]","[0.0001,0.0001,0.5527,0.6318,0.4922,0.5195,0.5264,0.5029]"
6,"[0.0001,0.0001,0.4725,0.5322,0.4773,0.4895,0.522,0.4135]","[0.0001,0.0001,0.5059,0.5146,0.4873,0.4912,0.4941,0.5137]"
6,"[0.0001,0.0001,0.4688,0.4678,0.453,0.5867,0.4512,0.5853]","[0.0001,0.0001,0.5439,0.5449,0.5039,0.4902,0.5098,0.5078]"
6,"[0.0001,0.0001,0.4543,0.507,0.5132,0.5295,0.468,0.7753]","[0.0001,0.0001,0.4697,0.4932,0.5059,0.4961,0.5176,0.6152]"
6,"[0.0001,0.0001,0.3275,0.4952,0.4728,0.3885,0.7588,0.2528]","[0.0001,0.0001,0.5107,0.4961,0.4990,0.3418,0.5283,0.4854]"
6,"[0.0001,0.0001,0.5362,0.5685,0.5265,0.5957,0.3543,0.4638]","[0.0001,0.0001,0.5244,0.4736,0.5088,0.334,0.5225,0.4824]"
6,"[0.0001,0.0001,0.5995,0.263,0.3425,0.4873,0.0001,0.0001]","[0.0001,0.0001,0.5879,0.2891,0.3789,0.4980,0.0049,0.0117]"
6,"[0.0001,0.0001,0.955,0.4823,0.4723,0.4527,0.5102,0.4238]","[0.0001,0.0001,0.6445,0.4775,0.4990,0.5166,0.4941,0.5029]"
6,"[0.0001,0.0001,0.5307,0.504,0.4775,0.4557,0.473,0.34]","[0.0001,0.0001,0.501,0.4980,0.4990,0.4844,0.5361,0.5127]"
6,"[0.0001,0.0001,0.1468,0.227,0.46,0.45,0.5713,0.406]","[0.0001,0.0001,0.5039,0.3633,0.5322,0.4473,0.4990,0.4639]"
6,"[0.0001,0.0001,0.5255,0.4672,0.3705,0.6173,0.5132,0.4972]","[0.0001,0.0001,0.4883,0.5146,0.4971,0.4814,0.4873,0.4824]"
6,"[0.0001,0.0001,0.5042,0.546,0.4193,0.5857,0.5397,0.52]","[0.0001,0.0001,0.5068,0.502,0.5225,0.5,0.4854,0.5049]"
6,"[0.0001,0.0001,0.4075,0.3162,0.5763,0.5627,0.582,0.3505]","[0.0001,0.0001,0.4619,0.3271,0.4795,0.4932,0.5039,0.5049]"
6,"[0.0001,0.0001,0.3835,0.368,0.6793,0.3993,0.6058,0.467]","[0.0001,0.0001,0.5049,0.5264,0.4834,0.3379,0.5332,0.5498]"
6,"[0.0001,0.0001,0.4095,0.4285,0.4942,0.5565,0.5562,0.4712]","[0.0001,0.0001,0.4727,0.5381,0.5146,0.3604,0.5059,0.4648]"
